,ano,uf,genero,mes,numero,data,regiao,data_numerica
2510,2019,Paraná,Feminino,Março,25,2019-03-01,Sul,1520
2511,2019,Paraná,Feminino,Abril,19,2019-04-01,Sul,1551
2512,2019,Paraná,Feminino,Maio,18,2019-05-01,Sul,1581
2513,2019,Paraná,Feminino,Junho,13,2019-06-01,Sul,1612
2514,2019,Paraná,Feminino,Julho,14,2019-07-01,Sul,1642
2515,2019,Paraná,Feminino,Agosto,18,2019-08-01,Sul,1673
2516,2019,Paraná,Feminino,Setembro,16,2019-09-01,Sul,1704
2517,2019,Paraná,Feminino,Outubro,19,2019-10-01,Sul,1734
2518,2019,Paraná,Feminino,Novembro,14,2019-11-01,Sul,1765
2519,2019,Paraná,Feminino,Dezembro,21,2019-12-01,Sul,1795
2520,2019,Santa Catarina,Feminino,Janeiro,29,2019-01-01,Sul,1461
2521,2019,Santa Catarina,Feminino,Fevereiro,29,2019-02-01,Sul,1492
2522,2019,Santa Catarina,Feminino,Março,16,2019-03-01,Sul,1520
2523,2019,Santa Catarina,Feminino,Abril,14,2019-04-01,Sul,1551
2524,2019,Santa Catarina,Feminino,Maio,11,2019-05-01,Sul,1581
2525,2019,Santa Catarina,Feminino,Junho,11,2019-06-01,Sul,1612
2526,2019,Santa Catarina,Feminino,Julho,11,2019-07-01,Sul,1642
2527,2019,Santa Catarina,Feminino,Agosto,12,2019-08-01,Sul,1673
2528,2019,Santa Catarina,Feminino,Setembro,12,2019-09-01,Sul,1704
2529,2019,Santa Catarina,Feminino,Outubro,11,2019-10-01,Sul,1734
2530,2019,Santa Catarina,Feminino,Novembro,21,2019-11-01,Sul,1765
2531,2019,Santa Catarina,Feminino,Dezembro,18,2019-12-01,Sul,1795
2532,2019,Rio Grande do Sul,Feminino,Janeiro,39,2019-01-01,Sul,1461
2533,2019,Rio Grande do Sul,Feminino,Fevereiro,40,2019-02-01,Sul,1492
2534,2019,Rio Grande do Sul,Feminino,Março,20,2019-03-01,Sul,1520
2535,2019,Rio Grande do Sul,Feminino,Abril,14,2019-04-01,Sul,1551
2536,2019,Rio Grande do Sul,Feminino,Maio,12,2019-05-01,Sul,1581
2537,2019,Rio Grande do Sul,Feminino,Junho,11,2019-06-01,Sul,1612
2538,2019,Rio Grande do Sul,Feminino,Julho,13,2019-07-01,Sul,1642
2539,2019,Rio Grande do Sul,Feminino,Agosto,16,2019-08-01,Sul,1673
2540,2019,Rio Grande do Sul,Feminino,Setembro,15,2019-09-01,Sul,1704
2541,2019,Rio Grande do Sul,Feminino,Outubro,10,2019-10-01,Sul,1734
2542,2019,Rio Grande do Sul,Feminino,Novembro,7,2019-11-01,Sul,1765
2543,2019,Rio Grande do Sul,Feminino,Dezembro,14,2019-12-01,Sul,1795
2544,2019,Mato Grosso do Sul,Feminino,Janeiro,9,2019-01-01,Centro-Oeste,1461
2545,2019,Mato Grosso do Sul,Feminino,Fevereiro,11,2019-02-01,Centro-Oeste,1492
2546,2019,Mato Grosso do Sul,Feminino,Março,4,2019-03-01,Centro-Oeste,1520
2547,2019,Mato Grosso do Sul,Feminino,Abril,14,2019-04-01,Centro-Oeste,1551
2548,2019,Mato Grosso do Sul,Feminino,Maio,7,2019-05-01,Centro-Oeste,1581
2549,2019,Mato Grosso do Sul,Feminino,Junho,12,2019-06-01,Centro-Oeste,1612
2550,2019,Mato Grosso do Sul,Feminino,Julho,6,2019-07-01,Centro-Oeste,1642
2551,2019,Mato Grosso do Sul,Feminino,Agosto,8,2019-08-01,Centro-Oeste,1673
2552,2019,Mato Grosso do Sul,Feminino,Setembro,5,2019-09-01,Centro-Oeste,1704
2553,2019,Mato Grosso do Sul,Feminino,Outubro,7,2019-10-01,Centro-Oeste,1734
2554,2019,Mato Grosso do Sul,Feminino,Novembro,7,2019-11-01,Centro-Oeste,1765
2555,2019,Mato Grosso do Sul,Feminino,Dezembro,11,2019-12-01,Centro-Oeste,1795
2556,2019,Mato Grosso,Feminino,Janeiro,5,2019-01-01,Centro-Oeste,1461
2557,2019,Mato Grosso,Feminino,Fevereiro,0,2019-02-01,Centro-Oeste,1492
2558,2019,Mato Grosso,Feminino,Março,2,2019-03-01,Centro-Oeste,1520
2559,2019,Mato Grosso,Feminino,Abril,2,2019-04-01,Centro-Oeste,1551
2560,2019,Mato Grosso,Feminino,Maio,3,2019-05-01,Centro-Oeste,1581
2561,2019,Mato Grosso,Feminino,Junho,9,2019-06-01,Centro-Oeste,1612
2562,2019,Mato Grosso,Feminino,Julho,1,2019-07-01,Centro-Oeste,1642
2563,2019,Mato Grosso,Feminino,Agosto,2,2019-08-01,Centro-Oeste,1673
2564,2019,Mato Grosso,Feminino,Setembro,0,2019-09-01,Centro-Oeste,1704
2565,2019,Mato Grosso,Feminino,Outubro,2,2019-10-01,Centro-Oeste,1734
2566,2019,Mato Grosso,Feminino,Novembro,3,2019-11-01,Centro-Oeste,1765
2567,2019,Mato Grosso,Feminino,Dezembro,1,2019-12-01,Centro-Oeste,1795
2568,2019,Goiás,Feminino,Janeiro,8,2019-01-01,Centro-Oeste,1461
2569,2019,Goiás,Feminino,Fevereiro,5,2019-02-01,Centro-Oeste,1492
2570,2019,Goiás,Feminino,Março,4,2019-03-01,Centro-Oeste,1520
2571,2019,Goiás,Feminino,Abril,4,2019-04-01,Centro-Oeste,1551
2572,2019,Goiás,Feminino,Maio,6,2019-05-01,Centro-Oeste,1581
2573,2019,Goiás,Feminino,Junho,4,2019-06-01,Centro-Oeste,1612
2574,2019,Goiás,Feminino,Julho,3,2019-07-01,Centro-Oeste,1642
2575,2019,Goiás,Feminino,Agosto,2,2019-08-01,Centro-Oeste,1673
2576,2019,Goiás,Feminino,Setembro,4,2019-09-01,Centro-Oeste,1704
2577,2019,Goiás,Feminino,Outubro,9,2019-10-01,Centro-Oeste,1734
2578,2019,Goiás,Feminino,Novembro,17,2019-11-01,Centro-Oeste,1765
2579,2019,Goiás,Feminino,Dezembro,11,2019-12-01,Centro-Oeste,1795
2580,2019,Distrito Federal,Feminino,Janeiro,26,2019-01-01,Centro-Oeste,1461
2581,2019,Distrito Federal,Feminino,Fevereiro,22,2019-02-01,Centro-Oeste,1492
2582,2019,Distrito Federal,Feminino,Março,16,2019-03-01,Centro-Oeste,1520
2583,2019,Distrito Federal,Feminino,Abril,11,2019-04-01,Centro-Oeste,1551
2584,2019,Distrito Federal,Feminino,Maio,9,2019-05-01,Centro-Oeste,1581
2585,2019,Distrito Federal,Feminino,Junho,7,2019-06-01,Centro-Oeste,1612
2586,2019,Distrito Federal,Feminino,Julho,10,2019-07-01,Centro-Oeste,1642
2587,2019,Distrito Federal,Feminino,Agosto,7,2019-08-01,Centro-Oeste,1673
2588,2019,Distrito Federal,Feminino,Setembro,9,2019-09-01,Centro-Oeste,1704
2589,2019,Distrito Federal,Feminino,Outubro,13,2019-10-01,Centro-Oeste,1734
2590,2019,Distrito Federal,Feminino,Novembro,11,2019-11-01,Centro-Oeste,1765
2591,2019,Distrito Federal,Feminino,Dezembro,7,2019-12-01,Centro-Oeste,1795
2592,2015,Rondônia,Feminino,Janeiro,2,2015-01-01,Norte,0
2593,2015,Rondônia,Feminino,Fevereiro,1,2015-02-01,Norte,31
2594,2015,Rondônia,Feminino,Março,0,2015-03-01,Norte,59
2595,2015,Rondônia,Feminino,Abril,1,2015-04-01,Norte,90
2596,2015,Rondônia,Feminino,Maio,0,2015-05-01,Norte,120
2597,2015,Rondônia,Feminino,Junho,3,2015-06-01,Norte,151
2598,2015,Rondônia,Feminino,Julho,0,2015-07-01,Norte,181
2599,2015,Rondônia,Feminino,Agosto,1,2015-08-01,Norte,212
2600,2015,Rondônia,Feminino,Setembro,1,2015-09-01,Norte,243
2601,2015,Rondônia,Feminino,Outubro,0,2015-10-01,Norte,273
2602,2015,Rondônia,Feminino,Novembro,1,2015-11-01,Norte,304
2603,2015,Rondônia,Feminino,Dezembro,1,2015-12-01,Norte,334
2604,2015,Acre,Feminino,Janeiro,0,2015-01-01,Norte,0
2605,2015,Acre,Feminino,Fevereiro,0,2015-02-01,Norte,31
2606,2015,Acre,Feminino,Março,0,2015-03-01,Norte,59
2607,2015,Acre,Feminino,Abril,0,2015-04-01,Norte,90
2608,2015,Acre,Feminino,Maio,0,2015-05-01,Norte,120
2609,2015,Acre,Feminino,Junho,0,2015-06-01,Norte,151
2610,2015,Acre,Feminino,Julho,1,2015-07-01,Norte,181
2611,2015,Acre,Feminino,Agosto,1,2015-08-01,Norte,212
2612,2015,Acre,Feminino,Setembro,1,2015-09-01,Norte,243
2613,2015,Acre,Feminino,Outubro,0,2015-10-01,Norte,273
2614,2015,Acre,Feminino,Novembro,1,2015-11-01,Norte,304
2615,2015,Acre,Feminino,Dezembro,2,2015-12-01,Norte,334
2616,2015,Amazonas,Feminino,Janeiro,2,2015-01-01,Norte,0
2617,2015,Amazonas,Feminino,Fevereiro,3,2015-02-01,Norte,31
2618,2015,Amazonas,Feminino,Março,2,2015-03-01,Norte,59
2619,2015,Amazonas,Feminino,Abril,2,2015-04-01,Norte,90
2620,2015,Amazonas,Feminino,Maio,3,2015-05-01,Norte,120
2621,2015,Amazonas,Feminino,Junho,3,2015-06-01,Norte,151
2622,2015,Amazonas,Feminino,Julho,28,2015-07-01,Norte,181
2623,2015,Amazonas,Feminino,Agosto,5,2015-08-01,Norte,212
2624,2015,Amazonas,Feminino,Setembro,3,2015-09-01,Norte,243
2625,2015,Amazonas,Feminino,Outubro,2,2015-10-01,Norte,273
2626,2015,Amazonas,Feminino,Novembro,1,2015-11-01,Norte,304
2627,2015,Amazonas,Feminino,Dezembro,0,2015-12-01,Norte,334
2628,2015,Roraima,Feminino,Janeiro,0,2015-01-01,Norte,0
2629,2015,Roraima,Feminino,Fevereiro,0,2015-02-01,Norte,31
2630,2015,Roraima,Feminino,Março,0,2015-03-01,Norte,59
2631,2015,Roraima,Feminino,Abril,1,2015-04-01,Norte,90
2632,2015,Roraima,Feminino,Maio,0,2015-05-01,Norte,120
2633,2015,Roraima,Feminino,Junho,1,2015-06-01,Norte,151
2634,2015,Roraima,Feminino,Julho,0,2015-07-01,Norte,181
2635,2015,Roraima,Feminino,Agosto,0,2015-08-01,Norte,212
2636,2015,Roraima,Feminino,Setembro,2,2015-09-01,Norte,243
2637,2015,Roraima,Feminino,Outubro,0,2015-10-01,Norte,273
2638,2015,Roraima,Feminino,Novembro,1,2015-11-01,Norte,304
2639,2015,Roraima,Feminino,Dezembro,1,2015-12-01,Norte,334
2640,2015,Pará,Feminino,Janeiro,0,2015-01-01,Norte,0
2641,2015,Pará,Feminino,Fevereiro,0,2015-02-01,Norte,31
2642,2015,Pará,Feminino,Março,2,2015-03-01,Norte,59
2643,2015,Pará,Feminino,Abril,1,2015-04-01,Norte,90
2644,2015,Pará,Feminino,Maio,1,2015-05-01,Norte,120
2645,2015,Pará,Feminino,Junho,4,2015-06-01,Norte,151
2646,2015,Pará,Feminino,Julho,1,2015-07-01,Norte,181
2647,2015,Pará,Feminino,Agosto,2,2015-08-01,Norte,212
2648,2015,Pará,Feminino,Setembro,3,2015-09-01,Norte,243
2649,2015,Pará,Feminino,Outubro,1,2015-10-01,Norte,273
2650,2015,Pará,Feminino,Novembro,2,2015-11-01,Norte,304
2651,2015,Pará,Feminino,Dezembro,15,2015-12-01,Norte,334
2652,2015,Amapá,Feminino,Janeiro,0,2015-01-01,Norte,0
2653,2015,Amapá,Feminino,Fevereiro,0,2015-02-01,Norte,31
2654,2015,Amapá,Feminino,Março,0,2015-03-01,Norte,59
2655,2015,Amapá,Feminino,Abril,0,2015-04-01,Norte,90
2656,2015,Amapá,Feminino,Maio,0,2015-05-01,Norte,120
2657,2015,Amapá,Feminino,Junho,0,2015-06-01,Norte,151
2658,2015,Amapá,Feminino,Julho,0,2015-07-01,Norte,181
2659,2015,Amapá,Feminino,Agosto,0,2015-08-01,Norte,212
2660,2015,Amapá,Feminino,Setembro,2,2015-09-01,Norte,243
2661,2015,Amapá,Feminino,Outubro,0,2015-10-01,Norte,273
2662,2015,Amapá,Feminino,Novembro,0,2015-11-01,Norte,304
2663,2015,Amapá,Feminino,Dezembro,1,2015-12-01,Norte,334
2664,2015,Tocantins,Feminino,Janeiro,0,2015-01-01,Norte,0
2665,2015,Tocantins,Feminino,Fevereiro,0,2015-02-01,Norte,31
2666,2015,Tocantins,Feminino,Março,0,2015-03-01,Norte,59
2667,2015,Tocantins,Feminino,Abril,0,2015-04-01,Norte,90
2668,2015,Tocantins,Feminino,Maio,0,2015-05-01,Norte,120
2669,2015,Tocantins,Feminino,Junho,0,2015-06-01,Norte,151
2670,2015,Tocantins,Feminino,Julho,0,2015-07-01,Norte,181
2671,2015,Tocantins,Feminino,Agosto,0,2015-08-01,Norte,212
2672,2015,Tocantins,Feminino,Setembro,0,2015-09-01,Norte,243
2673,2015,Tocantins,Feminino,Outubro,0,2015-10-01,Norte,273
2674,2015,Tocantins,Feminino,Novembro,1,2015-11-01,Norte,304
2675,2015,Tocantins,Feminino,Dezembro,1,2015-12-01,Norte,334
2676,2015,Maranhão,Feminino,Janeiro,0,2015-01-01,Nordeste,0
2677,2015,Maranhão,Feminino,Fevereiro,1,2015-02-01,Nordeste,31
2678,2015,Maranhão,Feminino,Março,2,2015-03-01,Nordeste,59
2679,2015,Maranhão,Feminino,Abril,0,2015-04-01,Nordeste,90
2680,2015,Maranhão,Feminino,Maio,1,2015-05-01,Nordeste,120
2681,2015,Maranhão,Feminino,Junho,1,2015-06-01,Nordeste,151
2682,2015,Maranhão,Feminino,Julho,5,2015-07-01,Nordeste,181
2683,2015,Maranhão,Feminino,Agosto,1,2015-08-01,Nordeste,212
2684,2015,Maranhão,Feminino,Setembro,5,2015-09-01,Nordeste,243
2685,2015,Maranhão,Feminino,Outubro,3,2015-10-01,Nordeste,273
2686,2015,Maranhão,Feminino,Novembro,0,2015-11-01,Nordeste,304
2687,2015,Maranhão,Feminino,Dezembro,5,2015-12-01,Nordeste,334
2688,2015,Piauí,Feminino,Janeiro,2,2015-01-01,Nordeste,0
2689,2015,Piauí,Feminino,Fevereiro,1,2015-02-01,Nordeste,31
2690,2015,Piauí,Feminino,Março,0,2015-03-01,Nordeste,59
2691,2015,Piauí,Feminino,Abril,0,2015-04-01,Nordeste,90
2692,2015,Piauí,Feminino,Maio,1,2015-05-01,Nordeste,120
2693,2015,Piauí,Feminino,Junho,1,2015-06-01,Nordeste,151
2694,2015,Piauí,Feminino,Julho,0,2015-07-01,Nordeste,181
2695,2015,Piauí,Feminino,Agosto,0,2015-08-01,Nordeste,212
2696,2015,Piauí,Feminino,Setembro,0,2015-09-01,Nordeste,243
2697,2015,Piauí,Feminino,Outubro,2,2015-10-01,Nordeste,273
2698,2015,Piauí,Feminino,Novembro,1,2015-11-01,Nordeste,304
2699,2015,Piauí,Feminino,Dezembro,1,2015-12-01,Nordeste,334
2700,2015,Ceará,Feminino,Janeiro,6,2015-01-01,Nordeste,0
2701,2015,Ceará,Feminino,Fevereiro,9,2015-02-01,Nordeste,31
2702,2015,Ceará,Feminino,Março,9,2015-03-01,Nordeste,59
2703,2015,Ceará,Feminino,Abril,17,2015-04-01,Nordeste,90
2704,2015,Ceará,Feminino,Maio,13,2015-05-01,Nordeste,120
2705,2015,Ceará,Feminino,Junho,30,2015-06-01,Nordeste,151
2706,2015,Ceará,Feminino,Julho,18,2015-07-01,Nordeste,181
2707,2015,Ceará,Feminino,Agosto,16,2015-08-01,Nordeste,212
2708,2015,Ceará,Feminino,Setembro,28,2015-09-01,Nordeste,243
2709,2015,Ceará,Feminino,Outubro,20,2015-10-01,Nordeste,273
2710,2015,Ceará,Feminino,Novembro,25,2015-11-01,Nordeste,304
2711,2015,Ceará,Feminino,Dezembro,32,2015-12-01,Nordeste,334
2712,2015,Rio Grande do Norte,Feminino,Janeiro,1,2015-01-01,Nordeste,0
2713,2015,Rio Grande do Norte,Feminino,Fevereiro,1,2015-02-01,Nordeste,31
2714,2015,Rio Grande do Norte,Feminino,Março,3,2015-03-01,Nordeste,59
2715,2015,Rio Grande do Norte,Feminino,Abril,2,2015-04-01,Nordeste,90
2716,2015,Rio Grande do Norte,Feminino,Maio,1,2015-05-01,Nordeste,120
2717,2015,Rio Grande do Norte,Feminino,Junho,1,2015-06-01,Nordeste,151
2718,2015,Rio Grande do Norte,Feminino,Julho,5,2015-07-01,Nordeste,181
2719,2015,Rio Grande do Norte,Feminino,Agosto,3,2015-08-01,Nordeste,212
2720,2015,Rio Grande do Norte,Feminino,Setembro,3,2015-09-01,Nordeste,243
2721,2015,Rio Grande do Norte,Feminino,Outubro,3,2015-10-01,Nordeste,273
2722,2015,Rio Grande do Norte,Feminino,Novembro,3,2015-11-01,Nordeste,304
2723,2015,Rio Grande do Norte,Feminino,Dezembro,5,2015-12-01,Nordeste,334
2724,2015,Paraíba,Feminino,Janeiro,2,2015-01-01,Nordeste,0
2725,2015,Paraíba,Feminino,Fevereiro,1,2015-02-01,Nordeste,31
2726,2015,Paraíba,Feminino,Março,5,2015-03-01,Nordeste,59
2727,2015,Paraíba,Feminino,Abril,2,2015-04-01,Nordeste,90
2728,2015,Paraíba,Feminino,Maio,1,2015-05-01,Nordeste,120
2729,2015,Paraíba,Feminino,Junho,3,2015-06-01,Nordeste,151
2730,2015,Paraíba,Feminino,Julho,1,2015-07-01,Nordeste,181
2731,2015,Paraíba,Feminino,Agosto,3,2015-08-01,Nordeste,212
2732,2015,Paraíba,Feminino,Setembro,4,2015-09-01,Nordeste,243
2733,2015,Paraíba,Feminino,Outubro,4,2015-10-01,Nordeste,273
2734,2015,Paraíba,Feminino,Novembro,1,2015-11-01,Nordeste,304
2735,2015,Paraíba,Feminino,Dezembro,4,2015-12-01,Nordeste,334
2736,2015,Pernambuco,Feminino,Janeiro,11,2015-01-01,Nordeste,0
2737,2015,Pernambuco,Feminino,Fevereiro,6,2015-02-01,Nordeste,31
2738,2015,Pernambuco,Feminino,Março,12,2015-03-01,Nordeste,59
2739,2015,Pernambuco,Feminino,Abril,8,2015-04-01,Nordeste,90
2740,2015,Pernambuco,Feminino,Maio,10,2015-05-01,Nordeste,120
2741,2015,Pernambuco,Feminino,Junho,7,2015-06-01,Nordeste,151
2742,2015,Pernambuco,Feminino,Julho,22,2015-07-01,Nordeste,181
2743,2015,Pernambuco,Feminino,Agosto,7,2015-08-01,Nordeste,212
2744,2015,Pernambuco,Feminino,Setembro,12,2015-09-01,Nordeste,243
2745,2015,Pernambuco,Feminino,Outubro,8,2015-10-01,Nordeste,273
2746,2015,Pernambuco,Feminino,Novembro,11,2015-11-01,Nordeste,304
2747,2015,Pernambuco,Feminino,Dezembro,15,2015-12-01,Nordeste,334
2748,2015,Alagoas,Feminino,Janeiro,1,2015-01-01,Nordeste,0
2749,2015,Alagoas,Feminino,Fevereiro,1,2015-02-01,Nordeste,31
2750,2015,Alagoas,Feminino,Março,3,2015-03-01,Nordeste,59
2751,2015,Alagoas,Feminino,Abril,1,2015-04-01,Nordeste,90
2752,2015,Alagoas,Feminino,Maio,3,2015-05-01,Nordeste,120
2753,2015,Alagoas,Feminino,Junho,1,2015-06-01,Nordeste,151
2754,2015,Alagoas,Feminino,Julho,1,2015-07-01,Nordeste,181
2755,2015,Alagoas,Feminino,Agosto,0,2015-08-01,Nordeste,212
2756,2015,Alagoas,Feminino,Setembro,2,2015-09-01,Nordeste,243
2757,2015,Alagoas,Feminino,Outubro,2,2015-10-01,Nordeste,273
2758,2015,Alagoas,Feminino,Novembro,3,2015-11-01,Nordeste,304
2759,2015,Alagoas,Feminino,Dezembro,11,2015-12-01,Nordeste,334
2760,2015,Sergipe,Feminino,Janeiro,0,2015-01-01,Nordeste,0
2761,2015,Sergipe,Feminino,Fevereiro,0,2015-02-01,Nordeste,31
2762,2015,Sergipe,Feminino,Março,2,2015-03-01,Nordeste,59
2763,2015,Sergipe,Feminino,Abril,5,2015-04-01,Nordeste,90
2764,2015,Sergipe,Feminino,Maio,2,2015-05-01,Nordeste,120
2765,2015,Sergipe,Feminino,Junho,2,2015-06-01,Nordeste,151
2766,2015,Sergipe,Feminino,Julho,0,2015-07-01,Nordeste,181
2767,2015,Sergipe,Feminino,Agosto,0,2015-08-01,Nordeste,212
2768,2015,Sergipe,Feminino,Setembro,2,2015-09-01,Nordeste,243
2769,2015,Sergipe,Feminino,Outubro,2,2015-10-01,Nordeste,273
2770,2015,Sergipe,Feminino,Novembro,0,2015-11-01,Nordeste,304
2771,2015,Sergipe,Feminino,Dezembro,1,2015-12-01,Nordeste,334
2772,2015,Bahia,Feminino,Janeiro,5,2015-01-01,Nordeste,0
2773,2015,Bahia,Feminino,Fevereiro,7,2015-02-01,Nordeste,31
2774,2015,Bahia,Feminino,Março,2,2015-03-01,Nordeste,59
2775,2015,Bahia,Feminino,Abril,6,2015-04-01,Nordeste,90
2776,2015,Bahia,Feminino,Maio,3,2015-05-01,Nordeste,120
2777,2015,Bahia,Feminino,Junho,4,2015-06-01,Nordeste,151
2778,2015,Bahia,Feminino,Julho,5,2015-07-01,Nordeste,181
2779,2015,Bahia,Feminino,Agosto,0,2015-08-01,Nordeste,212
2780,2015,Bahia,Feminino,Setembro,10,2015-09-01,Nordeste,243
2781,2015,Bahia,Feminino,Outubro,6,2015-10-01,Nordeste,273
2782,2015,Bahia,Feminino,Novembro,7,2015-11-01,Nordeste,304
2783,2015,Bahia,Feminino,Dezembro,6,2015-12-01,Nordeste,334
2784,2015,Minas Gerais,Feminino,Janeiro,23,2015-01-01,Sudeste,0
2785,2015,Minas Gerais,Feminino,Fevereiro,13,2015-02-01,Sudeste,31
2786,2015,Minas Gerais,Feminino,Março,10,2015-03-01,Sudeste,59
2787,2015,Minas Gerais,Feminino,Abril,10,2015-04-01,Sudeste,90
2788,2015,Minas Gerais,Feminino,Maio,16,2015-05-01,Sudeste,120
2789,2015,Minas Gerais,Feminino,Junho,10,2015-06-01,Sudeste,151
2790,2015,Minas Gerais,Feminino,Julho,18,2015-07-01,Sudeste,181
2791,2015,Minas Gerais,Feminino,Agosto,17,2015-08-01,Sudeste,212
2792,2015,Minas Gerais,Feminino,Setembro,20,2015-09-01,Sudeste,243
2793,2015,Minas Gerais,Feminino,Outubro,17,2015-10-01,Sudeste,273
2794,2015,Minas Gerais,Feminino,Novembro,21,2015-11-01,Sudeste,304
2795,2015,Minas Gerais,Feminino,Dezembro,26,2015-12-01,Sudeste,334
2796,2015,Espírito Santo,Feminino,Janeiro,2,2015-01-01,Sudeste,0
2797,2015,Espírito Santo,Feminino,Fevereiro,1,2015-02-01,Sudeste,31
2798,2015,Espírito Santo,Feminino,Março,2,2015-03-01,Sudeste,59
2799,2015,Espírito Santo,Feminino,Abril,6,2015-04-01,Sudeste,90
2800,2015,Espírito Santo,Feminino,Maio,3,2015-05-01,Sudeste,120
2801,2015,Espírito Santo,Feminino,Junho,2,2015-06-01,Sudeste,151
2802,2015,Espírito Santo,Feminino,Julho,6,2015-07-01,Sudeste,181
2803,2015,Espírito Santo,Feminino,Agosto,2,2015-08-01,Sudeste,212
2804,2015,Espírito Santo,Feminino,Setembro,1,2015-09-01,Sudeste,243
2805,2015,Espírito Santo,Feminino,Outubro,4,2015-10-01,Sudeste,273
2806,2015,Espírito Santo,Feminino,Novembro,4,2015-11-01,Sudeste,304
2807,2015,Espírito Santo,Feminino,Dezembro,4,2015-12-01,Sudeste,334
2808,2015,Rio de Janeiro,Feminino,Janeiro,13,2015-01-01,Sudeste,0
2809,2015,Rio de Janeiro,Feminino,Fevereiro,23,2015-02-01,Sudeste,31
2810,2015,Rio de Janeiro,Feminino,Março,23,2015-03-01,Sudeste,59
2811,2015,Rio de Janeiro,Feminino,Abril,15,2015-04-01,Sudeste,90
2812,2015,Rio de Janeiro,Feminino,Maio,18,2015-05-01,Sudeste,120
2813,2015,Rio de Janeiro,Feminino,Junho,26,2015-06-01,Sudeste,151
2814,2015,Rio de Janeiro,Feminino,Julho,26,2015-07-01,Sudeste,181
2815,2015,Rio de Janeiro,Feminino,Agosto,13,2015-08-01,Sudeste,212
2816,2015,Rio de Janeiro,Feminino,Setembro,26,2015-09-01,Sudeste,243
2817,2015,Rio de Janeiro,Feminino,Outubro,20,2015-10-01,Sudeste,273
2818,2015,Rio de Janeiro,Feminino,Novembro,27,2015-11-01,Sudeste,304
2819,2015,Rio de Janeiro,Feminino,Dezembro,107,2015-12-01,Sudeste,334
2820,2015,São Paulo,Feminino,Janeiro,87,2015-01-01,Sudeste,0
2821,2015,São Paulo,Feminino,Fevereiro,64,2015-02-01,Sudeste,31
2822,2015,São Paulo,Feminino,Março,95,2015-03-01,Sudeste,59
2823,2015,São Paulo,Feminino,Abril,72,2015-04-01,Sudeste,90
2824,2015,São Paulo,Feminino,Maio,76,2015-05-01,Sudeste,120
2825,2015,São Paulo,Feminino,Junho,86,2015-06-01,Sudeste,151
2826,2015,São Paulo,Feminino,Julho,100,2015-07-01,Sudeste,181
2827,2015,São Paulo,Feminino,Agosto,96,2015-08-01,Sudeste,212
2828,2015,São Paulo,Feminino,Setembro,109,2015-09-01,Sudeste,243
2829,2015,São Paulo,Feminino,Outubro,126,2015-10-01,Sudeste,273
2830,2015,São Paulo,Feminino,Novembro,111,2015-11-01,Sudeste,304
2831,2015,São Paulo,Feminino,Dezembro,128,2015-12-01,Sudeste,334
2832,2015,Paraná,Feminino,Janeiro,4,2015-01-01,Sul,0
2833,2015,Paraná,Feminino,Fevereiro,13,2015-02-01,Sul,31
2834,2015,Paraná,Feminino,Março,7,2015-03-01,Sul,59
2835,2015,Paraná,Feminino,Abril,12,2015-04-01,Sul,90
2836,2015,Paraná,Feminino,Maio,13,2015-05-01,Sul,120
2837,2015,Paraná,Feminino,Junho,7,2015-06-01,Sul,151
2838,2015,Paraná,Feminino,Julho,13,2015-07-01,Sul,181
2839,2015,Paraná,Feminino,Agosto,13,2015-08-01,Sul,212
2840,2015,Paraná,Feminino,Setembro,15,2015-09-01,Sul,243
2841,2015,Paraná,Feminino,Outubro,13,2015-10-01,Sul,273
2842,2015,Paraná,Feminino,Novembro,9,2015-11-01,Sul,304
2843,2015,Paraná,Feminino,Dezembro,18,2015-12-01,Sul,334
2844,2015,Santa Catarina,Feminino,Janeiro,6,2015-01-01,Sul,0
2845,2015,Santa Catarina,Feminino,Fevereiro,10,2015-02-01,Sul,31
2846,2015,Santa Catarina,Feminino,Março,3,2015-03-01,Sul,59
2847,2015,Santa Catarina,Feminino,Abril,8,2015-04-01,Sul,90
2848,2015,Santa Catarina,Feminino,Maio,17,2015-05-01,Sul,120
2849,2015,Santa Catarina,Feminino,Junho,9,2015-06-01,Sul,151
2850,2015,Santa Catarina,Feminino,Julho,12,2015-07-01,Sul,181
2851,2015,Santa Catarina,Feminino,Agosto,6,2015-08-01,Sul,212
2852,2015,Santa Catarina,Feminino,Setembro,30,2015-09-01,Sul,243
2853,2015,Santa Catarina,Feminino,Outubro,8,2015-10-01,Sul,273
2854,2015,Santa Catarina,Feminino,Novembro,11,2015-11-01,Sul,304
2855,2015,Santa Catarina,Feminino,Dezembro,19,2015-12-01,Sul,334
2856,2015,Rio Grande do Sul,Feminino,Janeiro,10,2015-01-01,Sul,0
2857,2015,Rio Grande do Sul,Feminino,Fevereiro,9,2015-02-01,Sul,31
2858,2015,Rio Grande do Sul,Feminino,Março,12,2015-03-01,Sul,59
2859,2015,Rio Grande do Sul,Feminino,Abril,9,2015-04-01,Sul,90
2860,2015,Rio Grande do Sul,Feminino,Maio,9,2015-05-01,Sul,120
2861,2015,Rio Grande do Sul,Feminino,Junho,7,2015-06-01,Sul,151
2862,2015,Rio Grande do Sul,Feminino,Julho,7,2015-07-01,Sul,181
2863,2015,Rio Grande do Sul,Feminino,Agosto,4,2015-08-01,Sul,212
